Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20150010964,2015,May,Serious injury accident                   ,50,Serious injury                       ,33   B 9 ,145.11744,-37.77322,DRIVE          ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20140013452,2014,June,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,FREEWAY        ,Multiple intersection                    
T20140013452,2014,June,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,FREEWAY        ,Multiple intersection                    
T20140013452,2014,June,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,FREEWAY        ,Multiple intersection                    
T20140013452,2014,June,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,FREEWAY        ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025336,2014,December,Serious injury accident                   ,50,Serious injury                       ,74   C 4 ,145.29752,-37.88557,ROAD           ,Multiple intersection                    
T20140025927,2014,December,Serious injury accident                   ,80,Serious injury                       ,561  P 8 ,143.80487,-37.51031,ROAD           ,Multiple intersection                    
T20140025927,2014,December,Serious injury accident                   ,80,Serious injury                       ,561  P 8 ,143.80487,-37.51031,ROAD           ,Multiple intersection                    
T20140017805,2014,August,Serious injury accident                   ,70,Serious injury                       ,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20140017805,2014,August,Serious injury accident                   ,70,Serious injury                       ,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20190002760,2019,January,Serious injury accident                   ,80,Serious injury                       ,111  C 11,145.34147,-38.044000000000004,RAMP ON        ,Multiple intersection                    
T20190002760,2019,January,Serious injury accident                   ,80,Serious injury                       ,111  C 11,145.34147,-38.044000000000004,RAMP ON        ,Multiple intersection                    
T20190009954,2019,May,Serious injury accident                   ,60,Serious injury                       ,32   E 10,145.08209,-37.779140000000005,RAMP ON        ,Multiple intersection                    
T20190009954,2019,May,Serious injury accident                   ,60,Serious injury                       ,32   E 10,145.08209,-37.779140000000005,RAMP ON        ,Multiple intersection                    
T20190007266,2019,April,Serious injury accident                   ,60,Serious injury                       ,356  J 9 ,144.74962,-37.73037,ROAD           ,Multiple intersection                    
T20190007266,2019,April,Serious injury accident                   ,60,Serious injury                       ,356  J 9 ,144.74962,-37.73037,ROAD           ,Multiple intersection                    
T20150025849,2015,December,Serious injury accident                   ,80,Serious injury                       ,63   D 9 ,145.21243,-37.86163,HIGHWAY        ,Multiple intersection                    
T20150025849,2015,December,Serious injury accident                   ,80,Serious injury                       ,63   D 9 ,145.21243,-37.86163,HIGHWAY        ,Multiple intersection                    
T20150025849,2015,December,Serious injury accident                   ,80,Serious injury                       ,63   D 9 ,145.21243,-37.86163,HIGHWAY        ,Multiple intersection                    
T20150025849,2015,December,Serious injury accident                   ,80,Serious injury                       ,63   D 9 ,145.21243,-37.86163,HIGHWAY        ,Multiple intersection                    
T20150021869,2015,October,Serious injury accident                   ,80,Serious injury                       ,89   K 2 ,145.19422,-37.966770000000004,HIGHWAY        ,Multiple intersection                    
T20150021869,2015,October,Serious injury accident                   ,80,Serious injury                       ,89   K 2 ,145.19422,-37.966770000000004,HIGHWAY        ,Multiple intersection                    
T20150021869,2015,October,Serious injury accident                   ,80,Serious injury                       ,89   K 2 ,145.19422,-37.966770000000004,HIGHWAY        ,Multiple intersection                    
T20150021869,2015,October,Serious injury accident                   ,80,Serious injury                       ,89   K 2 ,145.19422,-37.966770000000004,HIGHWAY        ,Multiple intersection                    
T20150021869,2015,October,Serious injury accident                   ,80,Serious injury                       ,89   K 2 ,145.19422,-37.966770000000004,HIGHWAY        ,Multiple intersection                    
T20150021869,2015,October,Serious injury accident                   ,80,Serious injury                       ,89   K 2 ,145.19422,-37.966770000000004,HIGHWAY        ,Multiple intersection                    
T20150021869,2015,October,Serious injury accident                   ,80,Serious injury                       ,89   K 2 ,145.19422,-37.966770000000004,HIGHWAY        ,Multiple intersection                    
T20150021869,2015,October,Serious injury accident                   ,80,Serious injury                       ,89   K 2 ,145.19422,-37.966770000000004,HIGHWAY        ,Multiple intersection                    
T20150024477,2015,November,Serious injury accident                   ,80,Serious injury                       ,63   D 9 ,145.21113,-37.86121,HIGHWAY        ,Multiple intersection                    
T20150024477,2015,November,Serious injury accident                   ,80,Serious injury                       ,63   D 9 ,145.21113,-37.86121,HIGHWAY        ,Multiple intersection                    
T20190002121,2019,February,Serious injury accident                   ,80,Serious injury                       ,63   E 5 ,145.21633,-37.84617,ROAD           ,Multiple intersection                    
T20190002121,2019,February,Serious injury accident                   ,80,Serious injury                       ,63   E 5 ,145.21633,-37.84617,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190010541,2019,June,Serious injury accident                   ,60,Serious injury                       ,29   B 9 ,144.93726999999998,-37.774029999999996,ROAD           ,Multiple intersection                    
T20190002121,2019,February,Serious injury accident                   ,80,Serious injury                       ,63   E 5 ,145.21633,-37.84617,ROAD           ,Multiple intersection                    
T20190002121,2019,February,Serious injury accident                   ,80,Serious injury                       ,63   E 5 ,145.21633,-37.84617,ROAD           ,Multiple intersection                    
T20190009954,2019,May,Serious injury accident                   ,60,Serious injury                       ,32   E 10,145.08209,-37.779140000000005,RAMP ON        ,Multiple intersection                    
T20190009954,2019,May,Serious injury accident                   ,60,Serious injury                       ,32   E 10,145.08209,-37.779140000000005,RAMP ON        ,Multiple intersection                    
T20170018972,2017,October,Serious injury accident                   ,60,Serious injury                       ,119  B 10,145.42546000000002,-37.77734,HIGHWAY        ,Multiple intersection                    
T20170018972,2017,October,Serious injury accident                   ,60,Serious injury                       ,119  B 10,145.42546000000002,-37.77734,HIGHWAY        ,Multiple intersection                    
T20170009301,2017,May,Serious injury accident                   ,60,Serious injury                       ,437  C 11,144.98254,-37.85674,ROAD           ,Multiple intersection                    
T20170009301,2017,May,Serious injury accident                   ,60,Serious injury                       ,437  C 11,144.98254,-37.85674,ROAD           ,Multiple intersection                    
T20170009301,2017,May,Serious injury accident                   ,60,Serious injury                       ,437  C 11,144.98254,-37.85674,ROAD           ,Multiple intersection                    
T20170009301,2017,May,Serious injury accident                   ,60,Serious injury                       ,437  C 11,144.98254,-37.85674,ROAD           ,Multiple intersection                    
T20150026023,2015,December,Serious injury accident                   ,60,Serious injury                       ,41   B 11,144.84909,-37.825309999999995,ROAD           ,Multiple intersection                    
T20150026023,2015,December,Serious injury accident                   ,60,Serious injury                       ,41   B 11,144.84909,-37.825309999999995,ROAD           ,Multiple intersection                    
T20150026023,2015,December,Serious injury accident                   ,60,Serious injury                       ,41   B 11,144.84909,-37.825309999999995,ROAD           ,Multiple intersection                    
T20150026023,2015,December,Serious injury accident                   ,60,Serious injury                       ,41   B 11,144.84909,-37.825309999999995,ROAD           ,Multiple intersection                    
