Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20140002792,2014,February,Serious injury accident                   ,60,Serious injury                       ,69   C 10,145.07417,-37.90814,HIGHWAY        ,Cross intersection                     
T20140004441,2014,March,Serious injury accident                   ,80,Serious injury                       ,140  E 1 ,145.21874,-38.18493,HIGHWAY        ,Cross intersection                     
T20140004441,2014,March,Serious injury accident                   ,80,Serious injury                       ,140  E 1 ,145.21874,-38.18493,HIGHWAY        ,Cross intersection                     
T20140004441,2014,March,Serious injury accident                   ,80,Serious injury                       ,140  E 1 ,145.21874,-38.18493,HIGHWAY        ,Cross intersection                     
T20140002765,2014,February,Serious injury accident                   ,40,Serious injury                       ,100  A 6 ,145.1575,-38.11269,HIGHWAY        ,Cross intersection                     
T20140002765,2014,February,Serious injury accident                   ,40,Serious injury                       ,100  A 6 ,145.1575,-38.11269,HIGHWAY        ,Cross intersection                     
T20140015645,2014,July,Serious injury accident                   ,60,Serious injury                       ,60   G 10,145.09278999999998,-37.865790000000004,HIGHWAY        ,Cross intersection                     
T20140015645,2014,July,Serious injury accident                   ,60,Serious injury                       ,60   G 10,145.09278999999998,-37.865790000000004,HIGHWAY        ,Cross intersection                     
T20140015645,2014,July,Serious injury accident                   ,60,Serious injury                       ,60   G 10,145.09278999999998,-37.865790000000004,HIGHWAY        ,Cross intersection                     
T20140020222,2014,September,Serious injury accident                   ,70,Serious injury                       ,70   H 12,145.14014,-37.91615,ROAD           ,Cross intersection                     
T20140020222,2014,September,Serious injury accident                   ,70,Serious injury                       ,70   H 12,145.14014,-37.91615,ROAD           ,Cross intersection                     
T20140021413,2014,October,Serious injury accident                   ,60,Serious injury                       ,38   F 5 ,145.35484,-37.757490000000004,HIGHWAY        ,Cross intersection                     
T20140021413,2014,October,Serious injury accident                   ,60,Serious injury                       ,38   F 5 ,145.35484,-37.757490000000004,HIGHWAY        ,Cross intersection                     
T20140019667,2014,September,Serious injury accident                   ,80,Serious injury                       ,95   D 3 ,145.21535,-38.01461,ROAD           ,Cross intersection                     
T20140019667,2014,September,Serious injury accident                   ,80,Serious injury                       ,95   D 3 ,145.21535,-38.01461,ROAD           ,Cross intersection                     
T20140019667,2014,September,Serious injury accident                   ,80,Serious injury                       ,95   D 3 ,145.21535,-38.01461,ROAD           ,Cross intersection                     
T20140019667,2014,September,Serious injury accident                   ,80,Serious injury                       ,95   D 3 ,145.21535,-38.01461,ROAD           ,Cross intersection                     
T20140006635,2014,March,Fatal accident                       ,80,Fatality                          ,64   B 12,145.24783,-37.8732,HIGHWAY        ,Cross intersection                     
T20140006635,2014,March,Fatal accident                       ,80,Fatality                          ,64   B 12,145.24783,-37.8732,HIGHWAY        ,Cross intersection                     
T20140005115,2014,March,Fatal accident                       ,100,Fatality                          ,673  U 2 ,145.43184,-36.34754,               ,Cross intersection                     
T20140005115,2014,March,Fatal accident                       ,100,Fatality                          ,673  U 2 ,145.43184,-36.34754,               ,Cross intersection                     
T20140004201,2014,February,Fatal accident                       ,100,Fatality                          ,96   C 5 ,145.63089,-38.20323,ROAD           ,Cross intersection                     
T20140004201,2014,February,Fatal accident                       ,100,Fatality                          ,96   C 5 ,145.63089,-38.20323,ROAD           ,Cross intersection                     
T20140010370,2014,May,Fatal accident                       ,100,Fatality                          ,40   B 4 ,142.04465,-36.65716,ROAD           ,Cross intersection                     
T20140010370,2014,May,Fatal accident                       ,100,Fatality                          ,40   B 4 ,142.04465,-36.65716,ROAD           ,Cross intersection                     
T20190009004,2019,May,Serious injury accident                   ,40,Serious injury                       ,437  C 12,144.99438999999998,-37.86888,STREET         ,Cross intersection                     
T20190009004,2019,May,Serious injury accident                   ,40,Serious injury                       ,437  C 12,144.99438999999998,-37.86888,STREET         ,Cross intersection                     
