Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20140026953,2014,December,28/12/14 18.53.00,Serious injury accident                   ,100,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,BASS COAST,BASS COAST,121,M01,Vehicle 2,95   J 9 ,145.47481000000002,-38.4722,HIGHWAY        ,Y intersection                      
T20140019414,2014,September,19/09/14 11.14.00,Serious injury accident                   ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MONASH,MONASH,111,NRQ,Vehcile 1,70   D 10,145.12274,-37.909,ROAD           ,Y intersection                      
T20140019414,2014,September,19/09/14 11.14.00,Serious injury accident                   ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MONASH,MONASH,111,NRQ,Vehcile 1,70   D 10,145.12274,-37.909,ROAD           ,Y intersection                      
T20190006542,2019,April,06/04/19 13.43.00,Other injury accident                    ,80,Arterial highway,"Arterial Highway,Local Road",Other injury                        ,DANDENONG,"KINGSTON,DANDENONG",130,A01,Vehicle 2,93   G 3 ,145.13981,-38.01613,ROAD           ,Y intersection                      
T20190006542,2019,April,06/04/19 13.43.00,Other injury accident                    ,80,Arterial highway,"Arterial Highway,Local Road",Other injury                        ,DANDENONG,"KINGSTON,DANDENONG",130,N01,Vehicle 2,93   G 3 ,145.13981,-38.01613,ROAD           ,Y intersection                      
T20190006542,2019,April,06/04/19 13.43.00,Other injury accident                    ,80,Arterial highway,"Arterial Highway,Local Road",Other injury                        ,DANDENONG,"KINGSTON,DANDENONG",130,A01,Vehicle 2,93   G 3 ,145.13981,-38.01613,ROAD           ,Y intersection                      
T20190006542,2019,April,06/04/19 13.43.00,Other injury accident                    ,80,Arterial highway,"Arterial Highway,Local Road",Other injury                        ,DANDENONG,"KINGSTON,DANDENONG",130,N01,Vehicle 2,93   G 3 ,145.13981,-38.01613,ROAD           ,Y intersection                      
T20190006542,2019,April,06/04/19 13.43.00,Other injury accident                    ,80,Arterial highway,"Arterial Highway,Local Road",Other injury                        ,DANDENONG,"KINGSTON,DANDENONG",130,A01,Vehicle 2,93   G 3 ,145.13981,-38.01613,ROAD           ,Y intersection                      
T20190006542,2019,April,06/04/19 13.43.00,Other injury accident                    ,80,Arterial highway,"Arterial Highway,Local Road",Other injury                        ,DANDENONG,"KINGSTON,DANDENONG",130,N01,Vehicle 2,93   G 3 ,145.13981,-38.01613,ROAD           ,Y intersection                      
T20150004253,2015,January,01/01/15 15.30.00,Other injury accident                    ,Unknown,Arterial highway,Arterial Highway,Not injured                         ,MELBOURNE,MELBOURNE,130,A04,Vehicle 2,437  B 9 ,144.97615,-37.82309,AVENUE         ,Y intersection                      
T20150004253,2015,January,01/01/15 15.30.00,Other injury accident                    ,Unknown,Arterial highway,Arterial Highway,Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Vehicle 2,437  B 9 ,144.97615,-37.82309,AVENUE         ,Y intersection                      
T20150004253,2015,January,01/01/15 15.30.00,Other injury accident                    ,Unknown,Arterial highway,Arterial Highway,Not injured                         ,MELBOURNE,MELBOURNE,130,A04,Vehicle 2,437  B 9 ,144.97615,-37.82309,AVENUE         ,Y intersection                      
T20150004253,2015,January,01/01/15 15.30.00,Other injury accident                    ,Unknown,Arterial highway,Arterial Highway,Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Vehicle 2,437  B 9 ,144.97615,-37.82309,AVENUE         ,Y intersection                      
T20140022089,2014,October,25/10/14 10.37.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,MELBOURNE,MELBOURNE,173,Q06,Vehcile 1,2A   E 1 ,144.94214,-37.78757,STREET         ,Y intersection                      
T20140022089,2014,October,25/10/14 10.37.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,MELBOURNE,MELBOURNE,173,V05,Vehcile 1,2A   E 1 ,144.94214,-37.78757,STREET         ,Y intersection                      
T20140022089,2014,October,25/10/14 10.37.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,MELBOURNE,MELBOURNE,173,Q06,Vehcile 1,2A   E 1 ,144.94214,-37.78757,STREET         ,Y intersection                      
T20140022089,2014,October,25/10/14 10.37.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,MELBOURNE,MELBOURNE,173,V05,Vehcile 1,2A   E 1 ,144.94214,-37.78757,STREET         ,Y intersection                      
T20140022089,2014,October,25/10/14 10.37.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,MELBOURNE,MELBOURNE,173,Q06,Vehcile 1,2A   E 1 ,144.94214,-37.78757,STREET         ,Y intersection                      
T20140022089,2014,October,25/10/14 10.37.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,MELBOURNE,MELBOURNE,173,V05,Vehcile 1,2A   E 1 ,144.94214,-37.78757,STREET         ,Y intersection                      
T20140022089,2014,October,25/10/14 10.37.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,MELBOURNE,MELBOURNE,173,Q06,Vehcile 1,2A   E 1 ,144.94214,-37.78757,STREET         ,Y intersection                      
T20140022089,2014,October,25/10/14 10.37.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,MELBOURNE,MELBOURNE,173,V05,Vehcile 1,2A   E 1 ,144.94214,-37.78757,STREET         ,Y intersection                      
T20140023043,2014,October,30/10/14 15.50.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,HORSHAM,HORSHAM,130,A01,Vehicle 2,544  G 7 ,142.20494,-36.72305,ROAD           ,Y intersection                      
T20140023043,2014,October,30/10/14 15.50.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,HORSHAM,HORSHAM,130,N01,Vehicle 2,544  G 7 ,142.20494,-36.72305,ROAD           ,Y intersection                      
T20140023043,2014,October,30/10/14 15.50.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,HORSHAM,HORSHAM,130,A01,Vehicle 2,544  G 7 ,142.20494,-36.72305,ROAD           ,Y intersection                      
T20140023043,2014,October,30/10/14 15.50.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,HORSHAM,HORSHAM,130,N01,Vehicle 2,544  G 7 ,142.20494,-36.72305,ROAD           ,Y intersection                      
T20160018673,2016,August,26/08/16 11.27.00,Serious injury accident                   ,80,Freeway,"Freeway,Arterial Other",Serious injury                       ,CASEY,CASEY,131,A03,Vehicle 2,90   J 3 ,145.23626000000002,-37.97252,RAMP OF        ,Y intersection                      
T20160018673,2016,August,26/08/16 11.27.00,Serious injury accident                   ,80,Freeway,"Freeway,Arterial Other",Serious injury                       ,CASEY,CASEY,131,Z07,Vehicle 2,90   J 3 ,145.23626000000002,-37.97252,RAMP OF        ,Y intersection                      
T20160018673,2016,August,26/08/16 11.27.00,Serious injury accident                   ,80,Freeway,"Freeway,Arterial Other",Serious injury                       ,CASEY,CASEY,131,A03,Vehicle 2,90   J 3 ,145.23626000000002,-37.97252,RAMP OF        ,Y intersection                      
T20160018673,2016,August,26/08/16 11.27.00,Serious injury accident                   ,80,Freeway,"Freeway,Arterial Other",Serious injury                       ,CASEY,CASEY,131,Z07,Vehicle 2,90   J 3 ,145.23626000000002,-37.97252,RAMP OF        ,Y intersection                      
T20160009982,2016,May,07/05/16 10.00.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,HUME,HUME,135,NRQ,Vehicle 2,5    E 6 ,144.86153000000002,-37.67645,FREEWAY        ,Y intersection                      
T20160009982,2016,May,07/05/16 10.00.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,HUME,HUME,135,NRQ,Vehicle 2,5    E 6 ,144.86153000000002,-37.67645,FREEWAY        ,Y intersection                      
T20140007059,2014,April,05/04/14 09.13.00,Other injury accident                    ,80,Unknown,,Not injured                         ,LATROBE,LATROBE,113,NRQ,Vehcile 1,97   G 5 ,146.37356,-38.23427,FREEWAY EAST   ,Y intersection                      
T20140007059,2014,April,05/04/14 09.13.00,Other injury accident                    ,80,Unknown,,Not injured                         ,LATROBE,LATROBE,113,NRQ,Vehcile 1,97   G 5 ,146.37356,-38.23427,FREEWAY EAST   ,Y intersection                      
T20190002738,2019,January,30/01/19 17.40.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,A04,Vehcile 1,100  C 6 ,145.16404,-38.11306,FREEWAY        ,Y intersection                      
T20190002738,2019,January,30/01/19 17.40.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,Z01,Vehcile 1,100  C 6 ,145.16404,-38.11306,FREEWAY        ,Y intersection                      
T20190002738,2019,January,30/01/19 17.40.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,A04,Vehcile 1,100  C 6 ,145.16404,-38.11306,FREEWAY        ,Y intersection                      
T20190002738,2019,January,30/01/19 17.40.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,Z01,Vehcile 1,100  C 6 ,145.16404,-38.11306,FREEWAY        ,Y intersection                      
T20190002738,2019,January,30/01/19 17.40.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,A04,Vehicle 2,100  C 6 ,145.16404,-38.11306,FREEWAY        ,Y intersection                      
T20190002738,2019,January,30/01/19 17.40.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,Z01,Vehicle 2,100  C 6 ,145.16404,-38.11306,FREEWAY        ,Y intersection                      
T20190002738,2019,January,30/01/19 17.40.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,A04,Vehicle 2,100  C 6 ,145.16404,-38.11306,FREEWAY        ,Y intersection                      
T20190002738,2019,January,30/01/19 17.40.00,Other injury accident                    ,100,Freeway,Freeway,Not injured                         ,FRANKSTON,FRANKSTON,130,Z01,Vehicle 2,100  C 6 ,145.16404,-38.11306,FREEWAY        ,Y intersection                      
T20140006640,2014,March,31/03/14 09.10.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BAYSIDE,BAYSIDE,137,N01,Vehcile 1,67   E 4 ,144.99633,-37.8877,STREET         ,Y intersection                      
T20140006640,2014,March,31/03/14 09.10.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BAYSIDE,BAYSIDE,137,N01,Vehcile 1,67   E 4 ,144.99633,-37.8877,STREET         ,Y intersection                      
T20140004717,2014,March,07/03/14 02.26.00,Other injury accident                    ,60,Arterial highway,Arterial Highway,Not injured                         ,BOROONDARA,BOROONDARA,134,NRQ,Vehcile 1,59   F 5 ,145.0464,-37.84535,ROAD           ,Y intersection                      
T20140004717,2014,March,07/03/14 02.26.00,Other injury accident                    ,60,Arterial highway,Arterial Highway,Not injured                         ,BOROONDARA,BOROONDARA,134,NRQ,Vehcile 1,59   F 5 ,145.0464,-37.84535,ROAD           ,Y intersection                      
T20140024622,2014,November,26/11/14 07.25.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,MAROONDAH,MAROONDAH,130,A01,Vehicle 2,49   H 5 ,145.2303,-37.80454,ROAD           ,Y intersection                      
