Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20140019755,2014,September,Serious injury accident                   ,60,Serious injury                       ,53   D 6 ,144.76936,-37.85094,ROAD           ,T intersection                      
T20140016230,2014,August,Serious injury accident                   ,60,Serious injury                       ,60   A 1 ,145.06582,-37.8324,ROAD           ,T intersection                      
T20140016230,2014,August,Serious injury accident                   ,60,Serious injury                       ,60   A 1 ,145.06582,-37.8324,ROAD           ,T intersection                      
T20140023440,2014,November,Serious injury accident                   ,70,Serious injury                       ,70   H 10,145.14132,-37.909859999999995,ROAD           ,T intersection                      
T20140023440,2014,November,Serious injury accident                   ,70,Serious injury                       ,70   H 10,145.14132,-37.909859999999995,ROAD           ,T intersection                      
T20140023438,2014,November,Serious injury accident                   ,60,Serious injury                       ,80   F 5 ,145.17844,-37.93589,ROAD           ,T intersection                      
T20140023438,2014,November,Serious injury accident                   ,60,Serious injury                       ,80   F 5 ,145.17844,-37.93589,ROAD           ,T intersection                      
T20140023438,2014,November,Serious injury accident                   ,60,Serious injury                       ,80   F 5 ,145.17844,-37.93589,ROAD           ,T intersection                      
T20140023438,2014,November,Serious injury accident                   ,60,Serious injury                       ,80   F 5 ,145.17844,-37.93589,ROAD           ,T intersection                      
T20150003743,2015,February,Serious injury accident                   ,80,Serious injury                       ,613  L 4 ,144.24237,-36.802640000000004,STREET         ,T intersection                      
T20150003743,2015,February,Serious injury accident                   ,80,Serious injury                       ,613  L 4 ,144.24237,-36.802640000000004,STREET         ,T intersection                      
T20150015966,2015,July,Serious injury accident                   ,80,Serious injury                       ,100  D 3 ,145.17011000000002,-38.10273,ROAD           ,T intersection                      
T20150015966,2015,July,Serious injury accident                   ,80,Serious injury                       ,100  D 3 ,145.17011000000002,-38.10273,ROAD           ,T intersection                      
T20180006647,2018,April,Serious injury accident                   ,60,Serious injury                       ,170  B 3 ,144.89293999999998,-38.36755,ROAD           ,T intersection                      
T20180006647,2018,April,Serious injury accident                   ,60,Serious injury                       ,170  B 3 ,144.89293999999998,-38.36755,ROAD           ,T intersection                      
T20180006647,2018,April,Serious injury accident                   ,60,Serious injury                       ,170  B 3 ,144.89293999999998,-38.36755,ROAD           ,T intersection                      
T20180006647,2018,April,Serious injury accident                   ,60,Serious injury                       ,170  B 3 ,144.89293999999998,-38.36755,ROAD           ,T intersection                      
T20180006647,2018,April,Serious injury accident                   ,60,Serious injury                       ,170  B 3 ,144.89293999999998,-38.36755,ROAD           ,T intersection                      
T20180006647,2018,April,Serious injury accident                   ,60,Serious injury                       ,170  B 3 ,144.89293999999998,-38.36755,ROAD           ,T intersection                      
T20180006647,2018,April,Serious injury accident                   ,60,Serious injury                       ,170  B 3 ,144.89293999999998,-38.36755,ROAD           ,T intersection                      
T20180006647,2018,April,Serious injury accident                   ,60,Serious injury                       ,170  B 3 ,144.89293999999998,-38.36755,ROAD           ,T intersection                      
T20180006647,2018,April,Serious injury accident                   ,60,Serious injury                       ,170  B 3 ,144.89293999999998,-38.36755,ROAD           ,T intersection                      
