Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,A01,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,N01,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,Z07,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,A01,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,N01,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20140013073,2014,June,25/06/14 12.18.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",130,Z07,Not involved in initial event,2A   C 2 ,144.93704,-37.78886,               ,Multiple intersection                    
T20160015296,2016,July,14/07/16 02.40.00,Fatal accident                       ,80,Arterial other,Arterial Other,Not injured                         ,MONASH,MONASH,100,A04,Vehcile 1,69   H 6 ,145.0981,-37.89601,ROAD           ,Multiple intersection                    
T20160015296,2016,July,14/07/16 02.40.00,Fatal accident                       ,80,Arterial other,Arterial Other,Not injured                         ,MONASH,MONASH,100,B03,Vehcile 1,69   H 6 ,145.0981,-37.89601,ROAD           ,Multiple intersection                    
T20160015296,2016,July,14/07/16 02.40.00,Fatal accident                       ,80,Arterial other,Arterial Other,Not injured                         ,MONASH,MONASH,100,A04,Vehcile 1,69   H 6 ,145.0981,-37.89601,ROAD           ,Multiple intersection                    
T20160015296,2016,July,14/07/16 02.40.00,Fatal accident                       ,80,Arterial other,Arterial Other,Not injured                         ,MONASH,MONASH,100,B03,Vehcile 1,69   H 6 ,145.0981,-37.89601,ROAD           ,Multiple intersection                    
T20140012763,2014,June,21/06/14 11.55.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,174,NRQ,Not involved in initial event,28   J 5 ,144.92646000000002,-37.7581,STREET         ,Multiple intersection                    
T20140012763,2014,June,21/06/14 11.55.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,174,NRQ,Not involved in initial event,28   J 5 ,144.92646000000002,-37.7581,STREET         ,Multiple intersection                    
T20140008862,2014,April,30/04/14 12.16.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,BOROONDARA,BOROONDARA,121,NRQ,Not involved in initial event,45   K 2 ,145.064,-37.793440000000004,ROAD           ,Multiple intersection                    
T20140008862,2014,April,30/04/14 12.16.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,BOROONDARA,BOROONDARA,121,NRQ,Not involved in initial event,45   K 2 ,145.064,-37.793440000000004,ROAD           ,Multiple intersection                    
T20180004195,2018,March,05/03/18 08.38.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,KNOX,KNOX,149,Z02,Vehcile 1,81   D 2 ,145.21243,-37.92541,RAMP ON        ,Multiple intersection                    
T20180001940,2018,February,01/02/18 09.46.00,Other injury accident                    ,50,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,YARRA RANGES,YARRA RANGES,130,A01,Vehcile 1,38   D 4 ,145.34605,-37.75663,STREET         ,Multiple intersection                    
T20180001940,2018,February,01/02/18 09.46.00,Other injury accident                    ,50,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,YARRA RANGES,YARRA RANGES,130,N01,Vehcile 1,38   D 4 ,145.34605,-37.75663,STREET         ,Multiple intersection                    
T20180001940,2018,February,01/02/18 09.46.00,Other injury accident                    ,50,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,YARRA RANGES,YARRA RANGES,130,A01,Vehcile 1,38   D 4 ,145.34605,-37.75663,STREET         ,Multiple intersection                    
T20180001940,2018,February,01/02/18 09.46.00,Other injury accident                    ,50,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,YARRA RANGES,YARRA RANGES,130,N01,Vehcile 1,38   D 4 ,145.34605,-37.75663,STREET         ,Multiple intersection                    
T20180016452,2018,August,28/08/18 08.45.00,Other injury accident                    ,Unknown,Arterial highway,"Arterial Highway,Local Road,Arterial Other",Not injured                         ,MONASH,MONASH,116,NRQ,Vehcile 1,69   K 8 ,145.10547,-37.90082,ROAD           ,Multiple intersection                    
T20180016452,2018,August,28/08/18 08.45.00,Other injury accident                    ,Unknown,Arterial highway,"Arterial Highway,Local Road,Arterial Other",Not injured                         ,MONASH,MONASH,116,NRQ,Vehcile 1,69   K 8 ,145.10547,-37.90082,ROAD           ,Multiple intersection                    
T20140001088,2014,January,17/01/14 14.40.00,Other injury accident                    ,50,Local roads,Local Road,Not injured                         ,BOROONDARA,BOROONDARA,113,NRQ,Vehcile 1,60   A 12,145.0685,-37.87131,AVENUE         ,Multiple intersection                    
T20140001088,2014,January,17/01/14 14.40.00,Other injury accident                    ,50,Local roads,Local Road,Not injured                         ,BOROONDARA,BOROONDARA,113,NRQ,Vehcile 1,60   A 12,145.0685,-37.87131,AVENUE         ,Multiple intersection                    
T20140000433,2014,January,04/01/14 16.35.00,Other injury accident                    ,60,Arterial other,Arterial Other,Not injured                         ,HUME,HUME,130,A03,Vehcile 1,6    G 9 ,144.91738,-37.68492,ROAD           ,Multiple intersection                    
T20140000433,2014,January,04/01/14 16.35.00,Other injury accident                    ,60,Arterial other,Arterial Other,Not injured                         ,HUME,HUME,130,N01,Vehcile 1,6    G 9 ,144.91738,-37.68492,ROAD           ,Multiple intersection                    
T20140000433,2014,January,04/01/14 16.35.00,Other injury accident                    ,60,Arterial other,Arterial Other,Not injured                         ,HUME,HUME,130,A03,Vehcile 1,6    G 9 ,144.91738,-37.68492,ROAD           ,Multiple intersection                    
T20140000433,2014,January,04/01/14 16.35.00,Other injury accident                    ,60,Arterial other,Arterial Other,Not injured                         ,HUME,HUME,130,N01,Vehcile 1,6    G 9 ,144.91738,-37.68492,ROAD           ,Multiple intersection                    
T20140010447,2014,May,20/05/14 15.45.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,BOROONDARA,BOROONDARA,119,NRQ,Vehcile 1,45   C 4 ,145.03032,-37.79912,ROAD           ,Multiple intersection                    
T20140010447,2014,May,20/05/14 15.45.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,BOROONDARA,BOROONDARA,119,NRQ,Vehcile 1,45   C 4 ,145.03032,-37.79912,ROAD           ,Multiple intersection                    
T20140019933,2014,September,26/09/14 15.50.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,DANDENONG,DANDENONG,121,NRQ,Vehicle 2,91A  D 8 ,145.21294,-37.99021,               ,Multiple intersection                    
T20140019933,2014,September,26/09/14 15.50.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,DANDENONG,DANDENONG,121,NRQ,Vehicle 2,91A  D 8 ,145.21294,-37.99021,               ,Multiple intersection                    
T20140020539,2014,October,05/10/14 14.00.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,WHITTLESEA,WHITTLESEA,121,M01,Vehicle 2,10   A 9 ,145.06731000000002,-37.68701,ROAD           ,Multiple intersection                    
T20140020539,2014,October,05/10/14 14.00.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,WHITTLESEA,WHITTLESEA,121,Z02,Vehicle 2,10   A 9 ,145.06731000000002,-37.68701,ROAD           ,Multiple intersection                    
T20140020539,2014,October,05/10/14 14.00.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,WHITTLESEA,WHITTLESEA,121,M01,Vehicle 2,10   A 9 ,145.06731000000002,-37.68701,ROAD           ,Multiple intersection                    
T20140020539,2014,October,05/10/14 14.00.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,WHITTLESEA,WHITTLESEA,121,Z02,Vehicle 2,10   A 9 ,145.06731000000002,-37.68701,ROAD           ,Multiple intersection                    
T20140022542,2014,October,30/10/14 21.19.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,FRANKSTON,FRANKSTON,140,M01,Vehicle 2,99   F 10,145.13404,-38.12845,ROAD           ,Multiple intersection                    
T20140022542,2014,October,30/10/14 21.19.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,FRANKSTON,FRANKSTON,140,P02,Vehicle 2,99   F 10,145.13404,-38.12845,ROAD           ,Multiple intersection                    
T20140022542,2014,October,30/10/14 21.19.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,FRANKSTON,FRANKSTON,140,Z07,Vehicle 2,99   F 10,145.13404,-38.12845,ROAD           ,Multiple intersection                    
T20140022542,2014,October,30/10/14 21.19.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,FRANKSTON,FRANKSTON,140,M01,Vehicle 2,99   F 10,145.13404,-38.12845,ROAD           ,Multiple intersection                    
T20140022542,2014,October,30/10/14 21.19.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,FRANKSTON,FRANKSTON,140,P02,Vehicle 2,99   F 10,145.13404,-38.12845,ROAD           ,Multiple intersection                    
T20140022542,2014,October,30/10/14 21.19.00,Other injury accident                    ,60,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,FRANKSTON,FRANKSTON,140,Z07,Vehicle 2,99   F 10,145.13404,-38.12845,ROAD           ,Multiple intersection                    
T20160004964,2016,March,04/03/16 14.45.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",121,NRQ,Vehicle 2,2T   F 1 ,144.92131,-37.787459999999996,ROAD           ,Multiple intersection                    
T20160004964,2016,March,04/03/16 14.45.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,"MOONEE VALLEY,MELBOURNE",121,NRQ,Vehicle 2,2T   F 1 ,144.92131,-37.787459999999996,ROAD           ,Multiple intersection                    
T20160003707,2016,January,19/01/16 16.30.00,Other injury accident                    ,80,Arterial other,Arterial Other,Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,A03,Vehcile 1,53   G 5 ,144.7812,-37.845729999999996,ROAD           ,Multiple intersection                    
